spkid,neo,pha,H,epoch,e,a,q,i,om,w,ad,n,per_y,moid,data_arc,condition_code,rms
20001915,0.0,-0.4672409761307559,-1.0809669259935482,2461000.5,0.6338154466960406,1.2633783744480567,0.6880819063554461,0.4129133586845798,-0.11945191392480908,1.626173224256784,1.1965823619478015,-0.921338922712305,1.2672736525207513,-0.20509796855754317,4.848763152009745,-0.547669988674186,1.8421653736009056
20001916,0.0,-0.4672409761307559,-2.67417310624408,2461000.5,-0.037513319393843225,0.8087344623965758,1.281237924455276,-0.21481977539218233,1.6250002363642095,1.5110087259335978,0.5642016328351664,-0.7719968502817993,0.7551858977485679,1.086707727303054,5.272928223830542,-0.547669988674186,-0.7515795033059914
20001917,0.0,-0.4672409761307559,-2.9281624972985116,2461000.5,0.2750656807373056,0.6022462759751923,0.5714772855654704,0.7099627616553895,0.1294735739135827,0.1435862830861484,0.5119748250809522,-0.6882526359668245,0.5323443447733589,-0.5395499457206424,5.149666579027917,-0.547669988674186,-0.31948315329196214
20001943,0.0,-0.4672409761307559,-2.3185879587678744,2461000.5,-1.1093441803047195,-0.5979855060624751,0.5782765670369352,-0.5627641335224044,0.6991167286544836,1.5359940688881932,-0.7833084011184904,0.18730250591038175,-0.6311528058451406,-0.6366240911599695,3.552582365585284,-0.547669988674186,-0.796208716775037
20001980,0.0,-0.4672409761307559,-3.1913878662094692,2461000.5,-0.5059815641427827,-0.13216215135764955,0.6590413085310441,0.9529036360753399,0.7015630739788451,-0.6216946042542192,-0.30061030421492063,-0.26194147856841876,-0.20764906283463297,1.0218769280819007,5.558363522873482,-0.547669988674186,-1.8046928172128218
20001981,0.0,2.1402232489989346,-2.5171614826831576,2461000.5,1.078993943045984,-0.020449518158643893,-1.085792894984505,2.0338895584203844,1.7840418826393212,0.8528510528848571,0.23853498254474495,-0.3440074472175534,-0.10060610628637007,-1.160481720952182,3.541948027602312,-0.547669988674186,-1.0195492469240526
20002059,0.0,-0.4672409761307559,-2.189284268776526,2461000.5,0.4195166415926604,1.4253833120563495,1.2273524105699425,-0.36972752579262985,0.25138168635970476,0.12329703686714705,1.241778996199788,-0.9654015805014463,1.4566325546670984,1.0217147835236149,4.302061503885163,-0.547669988674186,-0.42954910023522974
20002061,0.0,-0.4672409761307559,-1.856789065941633,2461000.5,0.4417870868614018,0.7963570829030814,0.5315708762407423,-0.9722806578689218,0.3167620476182355,-0.21879140231320324,0.7307712119533362,-0.7672975898525709,0.7416534353790378,-0.6831667858127214,4.6455022828352215,-0.547669988674186,-1.3304952701789732
20002062,0.0,-0.4672409761307559,-1.6674515198828743,2461000.5,-1.5142707069599766,-1.3723354775908803,-0.4507793547929473,0.2907655662669708,-0.6535024548936311,-0.3061778381416261,-1.370969638990842,1.7191995718092898,-1.2455553304637885,-0.166543595809657,4.519340364037241,-0.547669988674186,-1.3547058892504162
20002063,0.0,-0.4672409761307559,-1.6212716306002495,2461000.5,-0.5907055915360454,-1.1868527556421598,-0.7838307401358394,-0.5020945122589605,-1.3947036697616377,-1.203510431709937,-1.0911219173088669,1.2003934779149845,-1.109438514223906,-0.5842261763469078,3.128417293764487,-0.547669988674186,-1.1816339938802605
20002100,0.0,-0.4672409761307559,-2.0692165566417047,2461000.5,-0.10784104686146607,-1.5977414896792672,-1.6558415743479018,0.025671099419417254,-0.04246020576561433,1.7067498460334645,-1.3247207939353884,2.5912012965433684,-1.400685378652503,0.16442947977511652,3.315484966464941,-0.547669988674186,-2.091525452798192
20002101,0.0,2.1402232489989346,-0.9378092692174124,2461000.5,1.7091899017212733,0.14283974366567204,-1.7564260976930675,-1.1792819072216514,1.7114998264305665,-1.3161467245670644,0.5754770711092311,-0.45094579706498034,0.05950753844573863,-1.0817478365808384,6.771161431931463,-0.547669988674186,-0.8480330539841905
20002102,0.0,2.1402232489989346,-2.1800482909200016,2461000.5,-0.8684408051155945,-0.8326213313783003,-0.0239848592117308,4.051897360664451,-0.7926858955110141,-1.1440165258189456,-0.8916721252802126,0.5086463886839298,-0.8297609407320281,-0.8017485061055187,3.2867239160109953,-0.547669988674186,-0.9157061097019594
20002135,0.0,2.1402232489989346,-1.233360560626207,2461000.5,0.2614680882745545,-0.31553222071186693,-0.43288433007632193,0.6359908826035406,0.15729833606324645,1.0767450515102803,-0.23620496962416204,-0.10836608602278897,-0.3788386602634326,-1.1085945614977197,2.6849170619746516,0.15351047266183504,0.5860328925407687
20002201,0.0,2.1402232489989346,-2.4940715380418452,2461000.5,1.4131439084538537,0.6516986123413976,-1.050650153569319,-1.0789909360117074,-0.9840467038422478,-0.787175656174213,0.9545657735358258,-0.7093930582115026,0.5851444174509398,-1.1603831730928686,7.162456731804893,-0.547669988674186,-0.11121349043641511
20002202,0.0,-0.4672409761307559,-1.727485375950285,2461000.5,0.31570312700214326,0.8386202531840374,0.7709819165526077,-0.559802787640333,-0.05096554416854287,0.37024297903676767,0.718868386113599,-0.7831870266442121,0.7879516375705046,0.10434591289932223,3.5165706301429482,-0.547669988674186,-1.0648590802063524
20002212,0.0,-0.4672409761307559,-3.3391635119138665,2461000.5,2.1003627015314947,0.6332097243658019,-2.070179783615955,-0.3545652854088678,-1.4582350427959152,0.2975559931375874,1.1793116689745446,-0.7015736909187418,0.565361637324562,-0.17707398406719882,3.062677749869754,-0.547669988674186,-0.4972221559529982
20002329,0.0,-0.4672409761307559,-2.835802718733264,2461000.5,1.0948008243148384,1.0403261538657724,-0.27902205175512573,0.7521155514465679,-0.05733725198759892,-0.3252188703323732,1.1882613151039192,-0.8533329478699124,1.0124232720749446,-0.34265240377594747,3.265213550545439,-0.547669988674186,-0.2992590216981459
20002340,0.0,2.1402232489989346,-0.1342791956997536,2461000.5,-0.0332978269382798,-1.5779593538371761,-1.6733552391445472,-0.8003602333381868,0.3553807415571902,-1.3509174108495878,-1.2991958691504426,2.5005779366877126,-1.3875418129918646,-1.1257726964843469,2.8608670176929083,-0.547669988674186,-1.1052101119920907
20002368,0.0,-0.4672409761307559,-2.5725773498223066,2461000.5,-0.23565767566029736,0.5283863257996863,1.216551399384786,-0.853492977308525,1.1016489353658467,-1.3225868266488274,0.2775566027718457,-0.6552875071714018,0.4541600394469436,0.8993947303592353,3.089988663326022,-0.547669988674186,-0.1267705147393504
20002608,0.0,-0.4672409761307559,-1.4965859295371646,2461000.5,0.6029631877791786,1.2391479158043155,0.7174984980347586,-0.08539158929310105,-0.08508428086505312,-1.3645459453443944,1.1634063326456239,-0.9143841836512533,1.2392576173508612,0.1939217733210462,2.814220944267601,0.15351047266183504,1.5701119111033235
20003102,0.0,-0.4672409761307559,-2.1061604680678028,2461000.5,-0.037434050104230183,0.6059568338660153,1.0302996664477408,-0.5848909223878602,-0.029859115345991675,-0.2415848545614354,0.4058627849060912,-0.6898641288749718,0.5362935472128405,0.46603637424818267,2.789568615307076,-0.547669988674186,-0.23673923028072455
20003103,0.0,-0.4672409761307559,-2.50330751589837,2461000.5,-0.5643365382484036,-0.6423843901522088,-0.013440756695426706,0.45726569496926384,-0.44531990219381373,0.7198918485251303,-0.6891585925217187,0.2419774682791038,-0.6695170201411347,-0.4778593461116183,2.768299939341133,-0.547669988674186,-1.9686249608050028
20003122,0.0,2.1402232489989346,-3.0667021651463844,2461000.5,-0.18136240014311975,-0.032800246413142435,0.4124158794545734,0.5584138931497943,1.5802775784096539,-1.4693068194300272,-0.13432769549953683,-0.3353148213446499,-0.11254129657442077,-0.7929746838960698,3.02352405093245,-0.547669988674186,-1.9418863252843326
20003199,0.0,-0.4672409761307559,-2.646465172674505,2461000.5,-0.9530149031926062,-0.3573167130750296,0.8139253156776249,1.4611038256883278,1.6188861067866238,-1.2220144693579067,-0.58045985701045,-0.06959546371531393,-0.4170464872251613,0.7532574431889183,2.662439938510644,-0.547669988674186,-0.542337526431511
20003200,0.0,2.1402232489989346,-2.9235445083702496,2461000.5,2.4057123087423067,-0.8638008689104608,-2.8885815770206276,0.572589575373838,0.8837211101566905,1.3798983387980475,-0.23781253101045885,0.5581034083260287,-0.8553722496120939,-1.0169972088357262,2.611926833091529,-0.547669988674186,-1.3802777479483663
20003271,0.0,-0.4672409761307559,-1.916822922009044,2461000.5,-0.3349823522633477,0.5232830281517353,1.3510267985825397,0.8025273852211056,-0.15987222412109925,-0.19951553706909317,0.23978374328875068,-0.6529456443254321,0.44878802912739346,1.2994774198976962,2.7102944594340155,-0.547669988674186,0.5675589261810329
20003288,0.0,-0.4672409761307559,-2.4848355601853207,2461000.5,-0.008114911348943992,0.41070784827886386,0.748452613233621,-0.7949196948402745,0.4270632840258095,1.6420714897021254,0.2630562788793956,-0.5990370508413299,0.33128301427612544,-0.2427425301728273,2.6747661029909064,-0.547669988674186,-0.006884196204854725
20003352,0.0,-0.4672409761307559,-2.2123742134178386,2461000.5,-0.4815718968620037,0.15121340231632827,1.0322887846971143,-0.8912535085662127,-0.6653052937343108,-1.5833882463084439,-0.08475283694657561,-0.4560566512534842,0.0678333733053738,0.6360989917966271,2.8035866062846297,-0.547669988674186,-0.3963931921895985
20003360,0.0,-0.4672409761307559,-2.161576335206952,2461000.5,1.6163533333589815,1.1322609186871948,-1.0774854781345282,0.4691994373556696,0.6593020922747278,-1.1226437964447937,1.4789726416819147,-0.8824786294227528,1.1166316648953654,-0.19578366448714257,2.7786925878244917,-0.547669988674186,0.18991216122727733
20003361,0.0,2.1402232489989346,-0.5452802103151084,2461000.5,-0.7363871247006673,-0.9661040673930488,-0.3420914721198443,-1.0681483673236165,0.13112229903419886,1.1896296245190148,-0.9592029999017111,0.7339003018896787,-0.9380824290183037,-1.0535319810298562,2.725037518910408,-0.547669988674186,-2.4257097811056223
20003362,0.0,2.1402232489989346,-1.0163150809978743,2461000.5,0.06943839341868337,-1.3346389464042947,-1.4415583277583233,-0.46193100295126055,-0.22277684963914093,-1.2060250229069513,-1.092564932047972,1.601916122937911,-1.2184935254671585,-1.0683258703672052,0.6656012927081253,0.15351047266183504,1.4227091058330115
20003551,0.0,-0.4672409761307559,-1.8475530880851085,2461000.5,0.1711957813310788,0.5084858020492466,0.6144048335447316,-0.4960879418606918,-0.012922543539674335,0.1314759757645043,0.4006144772928344,-0.6461069588286652,0.43323373442510316,-0.5105801179736328,2.568664412660804,-0.547669988674186,0.7366443340735617
20003552,0.0,-0.4672409761307559,-3.5469730136856756,2461000.5,1.3939595832493228,4.1444823668266375,1.2734895188405064,1.3018838057841964,1.7170126305529367,1.3236560348827033,4.161446058836572,-1.357328122471583,5.116907577797594,1.897070197489931,2.6254614450698566,-0.547669988674186,-0.3072319966534002
20003553,0.0,-0.4672409761307559,-1.9953287337895058,2461000.5,-0.7541716442199337,-0.2403104321404743,0.7808377479364614,1.7794040765925527,0.5635548855372305,1.0565711957650301,-0.446405838699787,-0.17446819588210688,-0.3093012942001768,1.4574062196677755,2.428001123886044,-0.547669988674186,-0.34933319367321897
20003554,0.0,-0.4672409761307559,-2.221610191274363,2461000.5,-0.9724801119418037,-1.3606051117313,-0.7861697406312672,0.6596905944467343,1.8017528972477113,1.7389991039540273,-1.2778369097049767,1.6819748189537351,-1.2371677457581762,1.0643137621976229,1.789457465908526,-0.547669988674186,0.3065898434992926
20003671,0.0,2.1402232489989346,-1.9537668334351441,2461000.5,0.48746704763893695,0.6828369985622422,0.3452964985952907,-0.1601025885924218,-0.91371867732292,0.23913537407336,0.65311875331597,-0.7223400179433661,0.6185755989555046,-1.0505368107170825,2.562138796171253,-0.547669988674186,-0.89509305250057
20003691,0.0,-0.4672409761307559,-2.67417310624408,2461000.5,-0.9510753525108702,-0.023923532545770385,1.3475712530765387,0.4087823470024838,1.704496515308787,0.5355597206293037,-0.34918520096188715,-0.3415715372925321,-0.10396575384802127,1.9700172326563752,3.3498048754099856,-0.547669988674186,-1.6793615401722988
20003752,0.0,-0.4672409761307559,-2.5771953387505686,2461000.5,-0.8562647812465182,-0.6261981710750365,0.2891566487292196,3.3473226760305512,-0.26644227196971315,1.2824184713643383,-0.744331968188793,0.2217471588578624,-0.6555725097760133,-0.48480273641864413,3.2640051030473742,-0.547669988674186,-1.5243746855543052
20003753,0.0,-0.4672409761307559,-2.4478916487592213,2461000.5,0.32685324679618244,-1.320839217219302,-1.5988080206929167,0.36309762620173064,-0.48010200544474585,-1.3145228248077467,-1.0399532222026187,1.560634388946531,-1.2085091027509296,-0.552357564218994,3.472824830712997,-0.547669988674186,-0.465621950337661
20003757,0.0,2.1402232489989346,-0.7900336235130151,2461000.5,-0.0558992576431649,0.07688121554876134,0.39879606057176054,-0.9667751777223315,-0.9834120093439944,-1.5723396659799243,-0.012840628109377228,-0.4094627977273279,-0.005684028456178757,-0.8554345693538485,2.5541630426840247,-0.547669988674186,2.2051301968687658
20003838,0.0,-0.4672409761307559,-2.355531870193974,2461000.5,1.3686949944305418,-0.4738339929625194,-1.7364986740497974,1.1471346839391503,0.592749485310485,-1.2579001857882413,-0.09397761597415312,0.04710501986778515,-0.5219856488197817,0.24670883507399313,2.338334319529625,-0.547669988674186,-0.2495737753306461
20003908,0.0,-0.4672409761307559,-1.5104398963219523,2461000.5,0.016987266215212425,0.2328207495790375,0.49780291363786494,-1.1069808044460105,0.8453930184380222,-0.5134314965436828,0.1314760579384483,-0.5041337147842505,0.14955432243483757,-0.6746956334454054,2.841048478724643,-0.547669988674186,-1.059803047307898
20003988,0.0,-0.4672409761307559,-1.2841584388370932,2461000.5,-0.7723715739437651,-0.4073858424715643,0.544708010463206,-0.39098030614874246,0.5369485681033535,-0.8976225884767333,-0.5698174487324172,-0.02106098236207465,-0.46243145057005236,0.41003344542257336,2.382321808459189,-0.547669988674186,0.4555483511998986
20004015,0.0,2.1402232489989346,-2.0923065012830153,2461000.5,0.9700667344812416,1.3994349937643613,0.22209604966266,-1.0558898584129743,0.8996823982484737,-0.8148290033182445,1.455059459560195,-0.9586170802108958,1.426065300783859,-0.7978786559811047,5.530810919917601,-0.547669988674186,-1.1495476312554567
20004034,0.0,2.1402232489989346,-1.030169047782662,2461000.5,-0.06615168330113357,-1.2179767382218298,-1.2051538566256037,-0.3573438192822281,-0.16910235377951338,1.1321221581564942,-1.0235563541571955,1.2780161604185512,-1.1327920536891143,-1.0133030153161215,2.3119901640718092,-0.547669988674186,-0.8886757799756092
20004055,0.0,-0.4672409761307559,-2.678791095172342,2461000.5,-0.7207067750598951,0.05300954973408732,1.18757152862675,0.6510067682758301,-0.10091096289709055,-0.2451310994507957,-0.2278661993231227,-0.3938931371092877,-0.029106520247895555,0.966459521272322,2.5043750057637486,-0.547669988674186,-1.917481243409103
20004179,0.0,2.1402232489989346,-2.507925504826633,2461000.5,0.9361568056742235,1.2603526677704533,0.16512859045698494,-1.2520431416710769,-0.48819054893321284,0.9497893886004793,1.3188231494610738,-0.9204758872926242,1.2637708595331787,-1.1267767316213746,7.001733214562255,-0.547669988674186,-2.18097834254007
20004183,0.0,2.1402232489989346,-3.0297582537202854,2461000.5,0.9996962584025013,0.3214223770384192,-0.7112283983757456,-0.7328570878211496,1.1709258330216623,0.5545163598391089,0.5171257699240653,-0.5529971470428222,0.23945878165716503,-0.9299030609588718,4.767555480139781,-0.547669988674186,-0.883814209880942
20004197,0.0,-0.4672409761307559,-2.6557011505310295,2461000.5,1.7555747160146442,0.8468193037298731,-1.4555593834103435,-0.23766896309315735,-1.65051145535345,-0.5528940293405903,1.2620465820876265,-0.7862189308287735,0.7969632249838031,-0.29789239846123455,5.130573108558491,-0.547669988674186,-0.22623823887624292
20004257,0.0,-0.4672409761307559,-2.189284268776526,2461000.5,0.06887583938087456,-0.23615681903345018,-0.12975035101591328,2.1088637922682745,-0.058387869090583376,0.9603989767639364,-0.22339962103912037,-0.17798694828991665,-0.30543351598553886,0.3359513983481304,2.2769451866279256,-0.547669988674186,-0.4228401335045886
20004341,0.0,-0.4672409761307559,-2.143104379493903,2461000.5,1.2432383854693496,0.07639416057258733,-1.2135505395228752,-0.301335270873161,-0.6584514136513149,-1.5859310694705786,0.37357663619670317,-0.4091481577788539,-0.006162833595545269,0.5628456835756435,2.2484258256735927,-0.547669988674186,0.5997425202077308
20004401,0.0,-0.4672409761307559,-2.1246324237808523,2461000.5,0.5958779312988736,1.3287043991091807,0.8174318383469058,0.9320475648738046,-1.4956710136446691,-1.0792449227754803,1.235950716888361,-0.9396042596886023,1.3432034506329427,1.829302780157607,2.1715685647966625,-0.547669988674186,0.03725886025472423
20004450,0.0,2.1402232489989346,-1.5935636970306757,2461000.5,0.7246868488971205,-0.578476811342911,-1.1781488743678952,-0.8284399619277819,1.340976718958978,1.0866171539079483,-0.3407619741474155,0.164072858383828,-0.6141822870472389,-0.9266646738086697,6.723548600507704,-0.547669988674186,-0.4910965776337178
20004486,0.0,2.1402232489989346,-2.360149859122236,2461000.5,1.1318362534416395,0.6978944547204067,-0.6008552395008795,-1.036507090732564,-0.9122174698974189,-0.10114049878635127,0.8964123227908709,-0.728502765350992,0.6347927851705965,-0.7720229045562782,2.3264915340485883,-0.547669988674186,-1.3625816328037776
20004487,0.0,-0.4672409761307559,-1.4965859295371646,2461000.5,-0.8844110557963029,-0.09697797759242939,1.152158549672427,0.07960926768460158,0.2259229175517931,-0.05558009371097873,-0.38102930917603656,-0.2886447087880837,-0.1741574445620634,0.7871096237465249,2.202263131247512,-0.547669988674186,0.005853117443173921
20004503,0.0,-0.4672409761307559,-2.263172091628725,2461000.5,0.38173491429316836,1.5285433826846295,1.4049525712839377,-1.0797381785935976,-1.2680043081920758,-1.0014021149907524,1.3103467716842212,-0.991414292369066,1.5790432366829583,1.5526301155364446,2.863042223189425,-0.547669988674186,0.6945431370537435
20004544,0.0,-0.4672409761307559,-1.5473838077480508,2461000.5,-1.1413653916561135,-1.2469447136944394,-0.4835211659691269,-0.10918640553630045,-1.4840586715483879,1.4914952662586034,-1.2279615109145647,1.353392730270544,-1.154344168247354,0.37597408015160194,2.135073450355101,-0.547669988674186,-1.2520295288510432
20004581,0.0,2.1402232489989346,0.008878461076380548,2461000.5,-0.5490054413542793,-1.2794706646032221,-0.9479795864478192,-0.879041013623171,0.05015134186501758,0.7323138261552398,-1.151555125557732,1.4418534976145605,-1.17833048219613,-1.150791241506559,1.7077664150393357,-0.547669988674186,-0.1393133655835916
20004596,0.0,-0.4672409761307559,-1.9722387891481934,2461000.5,0.3555154766756316,0.7530443064670385,0.6170690921121389,1.8044854489304731,-0.205244084271896,0.6649734156116561,0.6635687370538585,-0.750546531478376,0.6944729538518272,1.4794668876256198,2.8043116747834684,-0.547669988674186,-0.7398145036768966
20004660,0.0,2.1402232489989346,-0.9101013356478386,2461000.5,-0.5388000882514979,-0.5069941787102473,0.15726024254369236,-1.1681355423501598,1.3551113349559063,-0.19521835051896103,-0.5841963431415018,0.08283751575801558,-0.5514136290035341,-1.1479432624205845,2.60878486959656,-0.547669988674186,-2.7141953505231795
20004688,0.0,-0.4672409761307559,-0.517572276745533,2461000.5,0.3434146216984066,0.7425863547906032,0.6240743520276231,-0.7574362492850961,0.6493640530164789,0.3301591917785873,0.6506156222989604,-0.7464289734923335,0.6831218991078344,-0.21004337758525093,2.4408106673655325,-0.547669988674186,-0.4909993462318243
20004769,0.0,2.1402232489989346,-1.5335298409632647,2461000.5,0.15116958104103195,-1.211750159137467,-1.3536426452153194,-0.5479563009353433,1.4768121393444125,-0.5638217967854805,-0.9812097516130642,1.2622147906768486,-1.1281363129151036,-1.0027401981469226,2.0557992944820405,-0.547669988674186,-1.2160539101505048
20004947,0.0,-0.4672409761307559,-1.2148886049131578,2461000.5,-1.5944618580836105,-0.6989018875238381,0.8592099760595417,0.016731508403609728,0.39601302331855975,0.1282011390474209,-0.9594999478970304,0.315433842397383,-0.7178293248800799,0.16244771295162708,3.116574508283451,-0.547669988674186,-0.7184235952603601
20004953,0.0,2.1402232489989346,-2.6972630508853914,2461000.5,1.117703168094597,-0.2790745697033944,-1.3312270410089042,0.7450285264125976,-0.9578793669194972,-0.9850450066080763,0.0186809277136945,-0.14097689691196413,-0.34525661994016754,-0.9651397758836162,3.3947591223380016,-0.547669988674186,-1.4339494817934937
20004954,0.0,-0.4672409761307559,-3.768636482242271,2461000.5,-0.03647093307558981,0.355571659813755,0.7192935682096484,0.1648914701718782,1.7997752521605972,-1.2299081315798694,0.21062637244870158,-0.5709693668463401,0.27443464267839174,0.5646743138718632,3.3546386654022453,-0.547669988674186,-1.2292773808080002
20004957,0.0,-0.4672409761307559,-2.6187572391049305,2461000.5,-1.3152476099182102,-0.3725982444520105,1.172898151240869,1.6323607128530013,0.7834175728337657,-0.7960284487514891,-0.6830796372316407,-0.05502849367579935,-0.43094458371498084,2.6448358601475883,3.2852737790133175,-0.547669988674186,-0.6778781006708354
20005011,0.0,2.1402232489989346,-1.8798790105829455,2461000.5,0.2456655425311467,-0.2548795061223619,-0.3477181477620841,-0.6710658828357963,-1.6147579544994601,-0.7137693495677413,-0.19127014485126992,-0.16202012836793428,-0.32284466322545796,-0.9684547312974531,4.638976666345671,-0.547669988674186,0.3117431077996402
20005131,0.0,-0.4672409761307559,-2.720352995526704,2461000.5,0.6267216642522606,-0.5050034130960316,-1.011466983029534,1.7520963527110818,-0.6358095076019986,-0.42417227096258053,-0.3015712821337369,0.08065862203945288,-0.5496524440830955,1.2968020346859854,2.062808289970817,-0.547669988674186,-0.4154505469606945
20005143,0.0,-0.4672409761307559,-3.0805561319311714,2461000.5,1.7482535716410341,0.07724438285944114,-1.8396472846450576,-0.5401277526733541,1.3157387481409082,0.46926933467345155,0.5247481170253999,-0.4096973242727025,-0.005326987783172636,-0.6677333262732463,5.242233657379693,-0.547669988674186,-0.7421480573223366
20005189,0.0,2.1402232489989346,-1.330338328119718,2461000.5,0.12372678101425326,-0.39553200061874966,-0.3775896809328037,-0.9907133225648355,-0.393125642587823,-0.19117118779798709,-0.33570150717366065,-0.03276343546383495,-0.4517260200702973,-0.7815353853090277,1.9890929925888552,-0.547669988674186,-1.1406023422812686
20005324,0.0,-0.4672409761307559,-2.4802175712570587,2461000.5,0.8336415412025535,1.9891105054575062,0.9858220548074242,0.3508403127449002,1.7372159218134247,1.3690108416741615,1.9073478843102194,-1.0913923891540973,2.1424920326502472,0.8254297876879985,2.1826862817788597,-0.547669988674186,0.7345052432319081
20005332,0.0,-0.4672409761307559,-2.660319139459292,2461000.5,-0.0018919454169600543,0.6261772215411873,1.003303851944988,0.8405921880962418,-0.3174192277292691,1.2229829023745495,0.4341356654271177,-0.6985732113144348,0.5578502205712114,1.5658178729436656,3.4462389857555684,-0.547669988674186,-1.7975949248746075
20005370,0.0,-0.4672409761307559,-2.535633438396207,2461000.5,1.004175097473852,2.555267704686702,1.1036803248796514,0.3104716162783327,0.026416946420780317,-0.17839716810980186,2.489287317686502,-1.1865379871588773,2.871596393319718,0.7232697079371162,2.2791203921244425,-0.547669988674186,1.215120062790717
